timestamp,source,screen_state
2021-06-07 15:25:16.246000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 15:25:17.417000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 15:26:58.610000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 15:26:58.610000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 15:56:38.342000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 15:56:38.844000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 15:56:50.871000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 15:56:50.871000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 16:06:55.338000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 16:06:58.068000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 16:07:03.378000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 16:07:03.378000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 16:13:55.911000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 16:13:56.787000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 16:14:35.098000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 16:14:35.098000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 16:14:40.534000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 16:14:41.468000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 16:14:41.468000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 16:32:35.793000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 16:32:36.339000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 16:32:42.794000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 16:32:42.794000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 16:33:11.137000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 16:33:11.647000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 16:33:31.050000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 16:33:31.050000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 16:35:47.466000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 16:35:47.920000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 16:38:44.831000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 16:40:25.635000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 16:40:26.616000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 16:42:28.105000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 16:43:41.451000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 16:43:41.793000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 16:46:33.339000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 16:46:33.339000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 16:51:13.416000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 16:51:14.149000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 17:09:30.950000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 17:09:30.950000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 18:10:24.174000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 18:10:24.930000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 18:10:29.870000+02:00,patient_Jonas.OnePlus.GM1903,Locked
